Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
-40.21247864,256.8013916,-2869.402588,-57.71894836,259.819458,-2857.057861,-46.54473114,256.6853943,-2863.05835,-19.35353661,250.4334869,-2887.827393,-11.40023994,247.8725281,-2903.637207,-13.84515095,249.6867523,-2894.683838
-39.17618942,256.2235413,-2869.773926,-56.56129837,258.5782776,-2857.064453,-45.3900795,255.8278961,-2863.320068,-18.53396225,250.8151703,-2888.743408,-11.53610992,248.7722473,-2904.936279,-13.12739754,250.3500519,-2895.697754
-38.11928177,255.6981964,-2870.166748,-55.5281868,257.3800964,-2859.458984,-44.18905258,254.9749451,-2863.60791,-17.75576782,251.2365723,-2889.679688,-11.04871845,249.7099304,-2906.037842,-12.46364498,251.0464478,-2896.726807
-37.08794785,255.1890717,-2870.567871,-54.29011536,256.1914978,-2859.493652,-42.98944473,254.1643066,-2863.901367,-17.01092529,251.6596375,-2890.59375,-10.61275387,250.6443481,-2907.105225,-11.8508234,251.7472534,-2897.732178
-36.06091309,254.7109528,-2870.956787,-53.02769089,255.0933075,-2859.510498,-41.75648499,253.4321136,-2864.182129,-16.31875992,252.0779877,-2891.47583,-10.27053165,251.5372467,-2908.133545,-11.32208443,252.423233,-2898.709473
-35.00692368,254.369751,-2871.321777,-51.75119019,254.1282501,-2859.54541,-40.53053665,252.8323975,-2864.463623,-15.68463802,252.5173798,-2892.317139,-9.975938797,252.3881989,-2909.102539,-10.82295704,253.0913391,-2899.632813
-33.99833679,254.0748291,-2871.702393,-50.49855042,253.2982483,-2859.601318,-39.36235428,252.3300934,-2864.75415,-15.07110119,252.9598846,-2893.112793,-9.721746445,253.2010193,-2910.013672,-10.38832378,253.7399445,-2900.512207
-33.01526642,253.8135223,-2872.03418,-49.2419014,252.5340118,-2859.623535,-38.1692543,251.8699341,-2865.006592,-14.55532551,253.3899231,-2893.869873,-9.541966438,253.9584503,-2910.87085,-10.01151562,254.3642731,-2901.334961
-32.09102249,253.5888214,-2872.349854,-48.00725174,251.8248291,-2859.629883,-37.0253067,251.4508209,-2865.234863,-14.07966232,253.8110809,-2894.580811,-9.446593285,254.6851807,-2911.682373,-9.726428032,254.9586334,-2902.121582
-31.21914101,253.3964996,-2872.653076,-46.77641296,251.1658173,-2859.627197,-35.9323616,251.1000519,-2865.447754,-13.63665485,254.2461395,-2895.250244,-9.382275581,255.4023743,-2912.435059,-9.465303421,255.5765533,-2902.855225
-30.33010483,253.198822,-2872.930664,-45.5766449,250.53479,-2859.642822,-34.81729889,250.7371521,-2865.659668,-13.22423363,254.6889496,-2895.874268,-9.336418152,256.1177979,-2913.121826,-9.224789619,256.1888428,-2903.536377
-29.53335953,253.0461426,-2873.217773,-44.40125656,249.9333649,-2859.66626,-33.75454712,250.4308014,-2865.874023,-12.84488583,255.1291962,-2896.462402,-9.307676315,256.8143311,-2913.765869,-9.033652306,256.808197,-2904.177002
-29.08247185,252.8173981,-2873.62915,-43.19185638,249.3197021,-2859.715332,-32.69393921,250.1273499,-2866.100586,-12.46424866,255.6040497,-2897.033936,-9.315624237,257.5505676,-2914.39209,-8.86335659,257.4470825,-2904.801514
-28.13961411,252.6560974,-2873.924316,-41.91631699,248.6505737,-2859.786377,-31.54690552,249.7759857,-2866.352783,-12.12196732,256.1249084,-2897.630371,-9.338802338,258.3526306,-2915.018799,-8.692110062,258.1377258,-2905.427734
-27.20036697,252.4696045,-2874.26416,-40.57282639,247.9094238,-2859.908203,-30.36810112,249.4020996,-2866.657471,-11.78026962,256.6696167,-2898.246582,-9.420856476,259.2123718,-2915.651123,-8.576054573,258.8814697,-2906.06665
-26.25450707,252.2740936,-2874.62207,-39.22750473,247.1641083,-2860.087646,-29.20786858,249.0101166,-2866.991455,-11.41525555,257.1994629,-2898.829102,-9.468690872,260.0499268,-2916.248047,-8.438811302,259.5844727,-2906.690674
-25.31596184,252.1134186,-2874.994141,-37.88605499,246.4705963,-2860.296631,-28.03404617,248.6653442,-2867.342529,-11.04426765,257.6941834,-2899.386475,-9.4812603,260.8322449,-2916.803467,-8.783794403,260.0725098,-2907.407227
-24.45183373,251.9662323,-2875.346924,-36.67351532,245.8448639,-2860.52417,-26.97328377,248.3457336,-2867.691895,-10.68488979,258.1331482,-2899.890869,-9.456262589,261.5242615,-2917.286133,-8.615754128,260.6772156,-2907.913818
-23.70416069,251.8386383,-2875.651855,-35.61935043,245.3431244,-2860.741455,-26.05524826,248.1090088,-2867.991699,-10.40194988,258.5180359,-2900.30127,-9.448887825,262.1200562,-2917.681152,-8.496046066,261.1913452,-2908.33252
-23.12907791,251.7353973,-2875.886719,-34.80620956,244.9372711,-2860.928711,-25.35212135,247.9024811,-2868.236328,-10.16877747,258.8215942,-2900.60791,-9.442673683,262.5715942,-2917.969727,-8.398773193,261.6039124,-2908.642334
-22.68001938,251.6605682,-2876.067627,-34.17462158,244.6362457,-2861.063965,-24.83014679,247.756424,-2868.429932,-9.977311134,259.0534058,-2900.839111,-9.414506912,262.9102478,-2918.174805,-8.293272018,261.8974609,-2908.859375
-22.29195023,251.6045837,-2876.213135,-33.6157608,244.3883972,-2861.164307,-24.34359932,247.6485443,-2868.57251,-9.823756218,259.2391052,-2901.022461,-9.414043427,263.190033,-2918.348389,-8.226549149,262.1274109,-2909.041748
-21.97249031,251.5640259,-2876.338867,-33.14874649,244.1956482,-2861.258789,-23.94940758,247.5787048,-2868.703125,-9.720441818,259.4091797,-2901.185791,-9.440131187,263.417511,-2918.50415,-8.199212074,262.3458862,-2909.212891
-21.68193245,251.5334625,-2876.453857,-32.71858215,244.0323792,-2861.343262,-23.57429886,247.5166016,-2868.818604,-9.621955872,259.5617981,-2901.335205,-9.464155197,263.6332703,-2918.644287,-8.176869392,262.5594482,-2909.364258
-21.40023422,251.4947968,-2876.557373,-32.34596252,243.8730469,-2861.426758,-23.28182983,247.4556427,-2868.931885,-9.535324097,259.6954956,-2901.473389,-9.465610504,263.8375549,-2918.763916,-8.133140564,262.7364502,-2909.491943
-21.15949631,251.4823608,-2876.655518,-31.98862648,243.7343292,-2861.500244,-22.98032379,247.3962402,-2869.029541,-9.455882072,259.8178711,-2901.595947,-9.452202797,264.0266113,-2918.867188,-8.090126038,262.8922119,-2909.606445
-20.95057869,251.4746552,-2876.731934,-31.69396782,243.6190491,-2861.565186,-22.70056534,247.3435974,-2869.104492,-9.366502762,259.9222107,-2901.689209,-9.445478439,264.1825256,-2918.949219,-8.041589737,263.0273438,-2909.695557
-20.78798866,251.469223,-2876.782959,-31.48125076,243.5322113,-2861.613525,-22.53761864,247.3099213,-2869.166992,-9.291059494,259.9953308,-2901.749268,-9.427314758,264.2931519,-2919.003418,-7.991681099,263.1322632,-2909.752441
-20.68854904,251.4664917,-2876.822266,-31.33079147,243.4730835,-2861.645996,-22.42562294,247.2817993,-2869.208496,-9.226792336,260.0376892,-2901.785889,-9.395471573,264.3521423,-2919.035156,-7.944185734,263.1954346,-2909.788818
-20.66651535,251.4684143,-2876.837402,-31.29476738,243.458313,-2861.66626,-22.3935833,247.2792511,-2869.224365,-9.186867714,260.0535278,-2901.790283,-9.363008499,264.3723145,-2919.04126,-7.902024269,263.2120361,-2909.793457
-20.69876862,251.4618835,-2876.820801,-31.38533402,243.4847107,-2861.674072,-22.45957375,247.2979431,-2869.215088,-9.189552307,260.0499573,-2901.76416,-9.315110207,264.3504639,-2919.01416,-7.8696208,263.1910706,-2909.760742
-20.74593544,251.4655304,-2876.801758,-31.48934174,243.5236206,-2861.676758,-22.52475548,247.319458,-2869.197754,-9.172120094,260.0313416,-2901.725586,-9.25387764,264.3106384,-2918.977539,-7.841063023,263.1586304,-2909.72168
-20.81094551,251.4681244,-2876.79126,-31.57966042,243.5554962,-2861.681885,-22.58148193,247.3357086,-2869.182373,-9.154706955,260.0106506,-2901.690918,-9.204859734,264.2740784,-2918.946289,-7.814979553,263.1245728,-2909.686768
-20.83585358,251.4670868,-2876.766602,-31.65304565,243.5922089,-2861.678467,-22.63077927,247.3567047,-2869.160156,-9.113344193,259.9831848,-2901.649414,-9.131141663,264.2252808,-2918.910889,-7.759418964,263.0814514,-2909.645264
-20.87508774,251.4895172,-2876.729736,-31.73432732,243.6405487,-2861.6604,-22.68167496,247.3833771,-2869.119873,-9.051749229,259.9528503,-2901.583496,-9.013483047,264.1695557,-2918.851563,-7.68584919,263.0437622,-2909.583252
-20.92497635,251.5251465,-2876.663574,-31.84049416,243.7085114,-2861.620605,-22.75848198,247.421463,-2869.052002,-8.97958374,259.9127197,-2901.480225,-8.866056442,264.1047363,-2918.76001,-7.588279724,263.0018921,-2909.484863
-20.98215294,251.5575867,-2876.567383,-32.00366974,243.7974091,-2861.565918,-22.88412666,247.4732208,-2868.963135,-8.897785187,259.85849,-2901.342285,-8.684882164,264.0137024,-2918.635498,-7.443579197,262.9278564,-2909.345459
-21.0452919,251.6087341,-2876.469727,-32.18046188,243.9088898,-2861.51123,-23.01333809,247.5328064,-2868.868408,-8.797956467,259.7986755,-2901.196289,-8.455699921,263.9078064,-2918.494141,-7.261250973,262.8387451,-2909.189209
-21.13068199,251.6486664,-2876.365723,-32.379776,244.0172882,-2861.456299,-23.15785599,247.5895386,-2868.77002,-8.702379227,259.7304077,-2901.040771,-8.221926689,263.7810669,-2918.342041,-7.082044125,262.7346497,-2909.023682
-21.24695206,251.6873932,-2876.25293,-32.59477997,244.1404419,-2861.384766,-23.31014061,247.6540527,-2868.652832,-8.628096581,259.6499634,-2900.876465,-8.022966385,263.6315308,-2918.185303,-6.939015388,262.6083984,-2908.856934
-21.37301445,251.7282104,-2876.13623,-32.80397797,244.2804718,-2861.299561,-23.45884323,247.7340698,-2868.526367,-8.589442253,259.5780945,-2900.717285,-7.890607357,263.4813538,-2918.040283,-6.866281509,262.4890747,-2908.706055
-21.49769592,251.792099,-2876.026611,-33.03210449,244.4536438,-2861.211182,-23.62934113,247.8402252,-2868.408691,-8.577389717,259.4940796,-2900.578369,-7.79774332,263.3264771,-2917.921143,-6.809139252,262.3620911,-2908.575439
-21.61482048,251.8499146,-2875.912598,-33.25709152,244.6270294,-2861.119385,-23.82139397,247.9556274,-2868.294922,-8.566730499,259.4006042,-2900.443848,-7.699401855,263.1563416,-2917.802246,-6.729058266,262.2187805,-2908.440674
-21.74415207,251.9210358,-2875.800781,-33.46595001,244.8137665,-2861.020752,-24.0102005,248.0826416,-2868.174561,-8.557338715,259.3008423,-2900.313232,-7.60036087,262.9624329,-2917.679932,-6.664225101,262.0777588,-2908.308594
-21.85723496,252.0146027,-2875.679443,-33.65790558,245.020462,-2860.908691,-24.16351128,248.2186432,-2868.044678,-8.567509651,259.2077942,-2900.193115,-7.525224686,262.7614441,-2917.568604,-6.621256828,261.936615,-2908.190186
-21.92889214,252.1218414,-2875.547119,-33.78694916,245.2545624,-2860.753174,-24.25152588,248.358551,-2867.890381,-8.573939323,259.1077271,-2900.079834,-7.481105804,262.5546265,-2917.474121,-6.603537083,261.789093,-2908.090576
-21.9824543,252.2189941,-2875.394775,-33.8936615,245.4884338,-2860.561768,-24.32723999,248.506897,-2867.714111,-8.588675499,259.0037231,-2899.951904,-7.462477207,262.3439026,-2917.371582,-6.604578972,261.6264648,-2907.98291
-22.07079887,252.3296051,-2875.211426,-34.03284454,245.73172,-2860.350586,-24.44432449,248.6814117,-2867.508301,-8.61478138,258.8889771,-2899.789307,-7.434583187,262.1082459,-2917.230957,-6.613126755,261.4472961,-2907.842041
-22.14842415,252.4355164,-2874.990723,-34.17850113,245.9929199,-2860.115479,-24.57475662,248.854538,-2867.267334,-8.620157242,258.7565002,-2899.588867,-7.404697418,261.8381042,-2917.058594,-6.582389355,261.242981,-2907.658447
-22.23499107,252.5464172,-2874.749268,-34.32807541,246.2853088,-2859.844482,-24.71496773,249.0328217,-2867.007324,-8.617791176,258.617981,-2899.364502,-7.343814373,261.5419922,-2916.851563,-6.528613567,261.0271301,-2907.440918
-22.31802368,252.6816254,-2874.49585,-34.46169663,246.6071472,-2859.568359,-24.8402195,249.2602539,-2866.740479,-8.597842216,258.4855652,-2899.124023,-7.250747681,261.2468872,-2916.628906,-6.464452267,260.8008728,-2907.210449
-22.40581131,252.8137207,-2874.246094,-34.60317612,246.9138641,-2859.300049,-24.95525742,249.4870758,-2866.461914,-8.602697372,258.375946,-2898.880371,-7.203676224,260.9754334,-2916.410645,-6.456122875,260.6008301,-2906.989258
-22.48994446,252.935257,-2874.007568,-34.73863983,247.1991882,-2859.032959,-25.04496384,249.6748962,-2866.201172,-8.643198013,258.2810669,-2898.668213,-7.2321105,260.7266846,-2916.222656,-6.493050575,260.4316711,-2906.796143
-22.51914597,253.0650177,-2873.803467,-34.74982834,247.4562531,-2858.766357,-25.05826187,249.8679962,-2865.966309,-8.688826561,258.2175293,-2898.516602,-7.299983978,260.5237122,-2916.089844,-6.53650856,260.2965088,-2906.65625
-22.50889969,253.2093506,-2873.619141,-34.66423798,247.6820221,-2858.501953,-25.01565933,250.0775146,-2865.74292,-8.718845367,258.1775818,-2898.398682,-7.379027843,260.3695679,-2915.993408,-6.579275608,260.2045593,-2906.556396
-22.44732094,253.3460693,-2873.434082,-34.56356812,247.8858032,-2858.24585,-24.94713402,250.2571411,-2865.528809,-8.725920677,258.1383362,-2898.279785,-7.422544956,260.2189026,-2915.89624,-6.603569031,260.1298218,-2906.461426
-22.35460854,253.4602509,-2873.256836,-34.454216,248.0749054,-2858.013184,-24.84869385,250.3954163,-2865.327637,-8.690028191,258.0884399,-2898.149414,-7.420510292,260.0544434,-2915.78833,-6.583784103,260.0437317,-2906.355713
-22.29862404,253.5690308,-2873.093262,-34.37837219,248.2551727,-2857.807861,-24.76659775,250.5275726,-2865.141357,-8.635170937,258.0327148,-2898.007813,-7.371361732,259.8794556,-2915.666016,-6.538920403,259.9472656,-2906.239746
-22.24820709,253.6608276,-2872.934082,-34.32768631,248.42276,-2857.621094,-24.70570374,250.6651764,-2864.955811,-8.571617126,257.9825745,-2897.86377,-7.296705246,259.7130127,-2915.535889,-6.486905575,259.8535461,-2906.114014
-22.20002937,253.7399597,-2872.772949,-34.26487732,248.5699158,-2857.432129,-24.6318779,250.8020172,-2864.766357,-8.485360146,257.9312439,-2897.71582,-7.212938309,259.5531616,-2915.401611,-6.414327145,259.7532349,-2905.976318
-22.15102768,253.8102112,-2872.610596,-34.21819687,248.7165833,-2857.251709,-24.57278442,250.9275055,-2864.589111,-8.399425507,257.8866882,-2897.564209,-7.120637417,259.3971558,-2915.258789,-6.322246075,259.6421204,-2905.825928
-22.10668373,253.8677368,-2872.447021,-34.2071991,248.865509,-2857.082764,-24.54434013,251.0406494,-2864.422363,-8.309915543,257.8323975,-2897.396484,-7.008739471,259.2280884,-2915.101807,-6.21397543,259.5182495,-2905.661621
-22.10083771,253.9355164,-2872.286133,-34.22464371,249.0175629,-2856.922363,-24.53743553,251.1548157,-2864.253906,-8.216383934,257.7702637,-2897.210205,-6.876019478,259.0487366,-2914.925049,-6.114405632,259.3998108,-2905.488281
-22.09303474,254.0120697,-2872.123535,-34.27352905,249.1875763,-2856.765137,-24.58006287,251.2952728,-2864.078369,-8.149400711,257.7110291,-2897.02417,-6.742974281,258.8697205,-2914.740479,-6.031868935,259.2940674,-2905.314209
-22.14066124,254.1225281,-2871.959229,-34.34756851,249.3753662,-2856.604248,-24.65021133,251.4584808,-2863.899658,-8.108589172,257.6460876,-2896.838623,-6.659604073,258.6947632,-2914.558838,-5.958646297,259.1799011,-2905.130615
-22.22742653,254.2436066,-2871.786621,-34.47982788,249.6005402,-2856.439453,-24.77140427,251.6241608,-2863.719727,-8.09651947,257.5653992,-2896.644043,-6.603219032,258.5053101,-2914.365479,-5.89899826,259.0447388,-2904.929199
-22.34910202,254.3762665,-2871.603271,-34.70688629,249.8750763,-2856.274414,-24.95280266,251.7994843,-2863.537842,-8.110782623,257.4573669,-2896.421143,-6.528570652,258.2799377,-2914.142334,-5.859804153,258.8896484,-2904.707031
-22.52952957,254.5235901,-2871.409424,-34.99876785,250.1958771,-2856.108643,-25.16442871,252.0128174,-2863.332031,-8.153038979,257.3151855,-2896.174561,-6.469921589,258.0158997,-2913.894043,-5.864972115,258.7012634,-2904.467529
-22.79277611,254.6855774,-2871.196289,-35.36806488,250.5831909,-2855.934082,-25.49694824,252.2739716,-2863.11084,-8.239487648,257.1351013,-2895.897461,-6.452400208,257.6699829,-2913.610107,-5.876344204,258.4163513,-2904.18457
-23.11519814,254.847168,-2870.947754,-35.86302948,251.040329,-2855.736084,-25.89016151,252.5228271,-2862.862305,-8.380814552,256.9247437,-2895.568115,-6.439246178,257.2502136,-2913.267822,-5.909519672,258.0788269,-2903.845459
-23.51915169,255.0485077,-2870.67749,-36.41090012,251.562149,-2855.519775,-26.40837288,252.8706818,-2862.599854,-8.576752663,256.6938477,-2895.206299,-6.48607111,256.7867432,-2912.887695,-6.029111385,257.7195435,-2903.476074
-23.96988106,255.258194,-2870.39624,-37.01150513,252.1369476,-2855.293213,-26.94244576,253.2131042,-2862.3125,-8.815328598,256.4371643,-2894.826416,-6.59922266,256.2913818,-2912.494141,-6.183532238,257.3173828,-2903.087646
-24.44859886,255.4811554,-2870.107178,-37.6448288,252.747757,-2855.070313,-27.52287483,253.5988922,-2862.028076,-9.099764824,256.1697998,-2894.44165,-6.77641201,255.7567596,-2912.09082,-6.416256905,256.8895874,-2902.698242
-24.96487999,255.7196045,-2869.80835,-38.31029511,253.3848114,-2854.830811,-28.10180855,253.9930115,-2861.736572,-9.425041199,255.8936462,-2894.031738,-6.976826191,255.2175446,-2911.655762,-6.64701128,256.4573975,-2902.273682
-25.51088524,256.0082092,-2869.5271,-38.98245621,254.0500946,-2854.61084,-28.69643974,254.4209747,-2861.44751,-9.754937172,255.6313171,-2893.620605,-7.200001717,254.7202911,-2911.21875,-6.930270195,256.0605469,-2901.854004
-26.0280304,256.2877502,-2869.255371,-39.63559723,254.7111053,-2854.421387,-29.31274796,254.826828,-2861.198975,-10.13366604,255.3791351,-2893.232422,-7.443052292,254.2329102,-2910.793945,-6.752623081,255.870163,-2901.311279
-26.59079552,256.5514832,-2869.001221,-40.32571411,255.365097,-2854.266113,-29.97145081,255.2473602,-2860.956787,-10.49440098,255.104538,-2892.830078,-7.708673,253.7253571,-2910.359863,-7.043416023,255.4404297,-2900.889404
-27.18548203,256.8144531,-2868.749512,-41.09035492,256.0480652,-2854.141602,-30.68601036,255.6586456,-2860.733643,-10.87196159,254.798233,-2892.387939,-7.937963486,253.1750183,-2909.869629,-7.340791225,254.9837036,-2900.412598
-27.89146614,257.1139526,-2868.463867,-41.97502899,256.8028564,-2854.028076,-31.49664688,256.1329956,-2860.480957,-11.28816986,254.4651794,-2891.851563,-8.166431427,252.5680237,-2909.271484,-7.634871006,254.4808807,-2899.831543
-28.70214272,257.4489441,-2868.140137,-42.98597336,257.6726685,-2853.91333,-32.43109131,256.6689758,-2860.212891,-11.78985119,254.1013184,-2891.222412,-8.472730637,251.8793945,-2908.565918,-8.037703514,253.9336548,-2899.160645
-29.60256004,257.8355408,-2867.791016,-44.10267258,258.6713867,-2853.802002,-33.45978546,257.2831421,-2859.917725,-12.3854847,253.7155762,-2890.524658,-8.849804878,251.1027222,-2907.76709,-8.499934196,253.3106995,-2898.401855
-30.57773972,258.2881165,-2867.408691,-45.30112457,259.791748,-2853.714111,-34.59052658,257.9862366,-2859.611328,-13.06951904,253.308548,-2889.741455,-9.296332359,250.2747498,-2906.866943,-9.045302391,252.6616058,-2897.543457
-31.11345673,258.9224243,-2866.890137,-46.53127289,260.9766235,-2853.661621,-35.79520416,258.7767639,-2859.327148,-13.81787014,252.916687,-2888.918213,-9.779729843,249.4392242,-2905.900879,-9.657643318,251.9996033,-2896.634277
-32.00130081,259.4215088,-2866.561035,-47.6485405,262.1565552,-2853.646484,-36.84826279,259.565918,-2859.082031,-14.5749464,252.5638275,-2888.179199,-10.3556881,248.6637268,-2905.023193,-10.33000183,251.4146576,-2895.809326
-32.82510376,259.8657227,-2866.294922,-48.58478928,263.2380066,-2853.641357,-37.78952408,260.2855225,-2858.88916,-15.2868042,252.250061,-2887.557617,-10.9710722,247.9798737,-2904.282227,-10.98059464,250.8881989,-2895.115967
-33.57860184,260.282196,-2866.079346,-49.39669418,264.1799622,-2853.640137,-38.61416245,260.8996887,-2858.741699,-15.95030689,251.990799,-2887.027588,-11.54041672,247.4143982,-2903.650879,-11.60213471,250.4311829,-2894.529297
-34.1599617,260.6170959,-2865.925293,-50.05412674,264.9530945,-2853.673584,-39.31061173,261.4023132,-2858.651855,-16.55413437,251.7948608,-2886.631348,-12.06191826,246.9859467,-2903.16748,-12.19585896,250.1036835,-2894.084473
-34.63899612,260.8604431,-2865.840576,-50.54017639,265.473938,-2853.710205,-39.82719803,261.7480774,-2858.610352,-17.05096817,251.6744995,-2886.397705,-12.50339985,246.7144928,-2902.874268,-12.64776039,249.8917847,-2893.809082
-35.01700974,261.0122681,-2865.83252,-50.91727448,265.8017578,-2853.774902,-40.22725678,261.9633484,-2858.626953,-17.42702675,251.5905151,-2886.290039,-12.85875893,246.5553284,-2902.739258,-13.01403332,249.7484131,-2893.679443
-35.34679794,261.0950928,-2865.865479,-51.2624855,266.0062256,-2853.881104,-40.57134628,262.0841675,-2858.687256,-17.69006157,251.5176239,-2886.207764,-12.31287956,246.3438568,-2902.390625,-13.23844719,249.6268311,-2893.572021
-35.62164688,261.1488037,-2865.908447,-51.61829376,266.1678162,-2854.056396,-40.94735336,262.1773376,-2858.78125,-17.88044739,251.4518127,-2886.09375,-12.38718033,246.2464294,-2902.232666,-13.36379719,249.5161438,-2893.418213
-35.9981575,261.2276917,-2865.963379,-52.0958786,266.3717957,-2854.329346,-41.35305405,262.2910767,-2858.88916,-18.03511429,251.3808441,-2885.898193,-12.37524319,246.122345,-2901.963867,-13.43715859,249.3970184,-2893.166992
-36.36172867,261.336792,-2865.978027,-52.64290237,266.6378174,-2854.612305,-41.87464905,262.4728088,-2858.998535,-18.17091942,251.3017426,-2885.569824,-12.29983044,245.9703369,-2901.546143,-13.48187923,249.262085,-2892.769287
-36.79702377,261.4831848,-2865.987793,-53.20060349,266.9415894,-2854.883301,-42.4138794,262.7050171,-2859.101807,-18.31976509,251.2196808,-2885.193848,-12.24423218,245.7928619,-2901.070068,-13.56020165,249.1143494,-2892.323242
-37.1178093,261.603241,-2866.002441,-53.67892456,267.2279358,-2855.161865,-42.84372711,262.8996887,-2859.198242,-18.46892738,251.1477356,-2884.915039,-12.22963905,245.6361084,-2900.697021,-13.652215,248.9790649,-2891.970947
-37.41919708,261.6756287,-2866.063721,-54.0443573,267.4040833,-2855.406982,-43.20610809,263.0118103,-2859.324463,-18.5960598,251.0951843,-2884.737061,-12.20777702,245.5346375,-2900.451904,-13.71931267,248.8890991,-2891.741943
-37.6679306,261.7105408,-2866.151367,-54.34479523,267.4924622,-2855.611816,-43.50538635,263.062561,-2859.465088,-18.70555878,251.0635071,-2884.645996,-12.19177818,245.491272,-2900.318115,-13.77436543,248.83992,-2891.620361
-37.83375549,261.6693115,-2866.251953,-54.58473206,267.4491882,-2855.81543,-43.70668793,263.007843,-2859.605225,-18.76260185,251.0458221,-2884.643066,-12.14141941,245.5122986,-2900.288574,-13.78377724,248.8364868,-2891.592773
-37.91584778,261.552002,-2866.369629,-54.63765335,267.1703186,-2853.714355,-43.83038712,262.8379517,-2859.74707,-18.72914314,251.0440369,-2884.703613,-11.99822807,245.609848,-2900.338135,-13.70842743,248.8811951,-2891.635498
-37.95586777,261.3922119,-2866.491699,-54.72059631,266.8745422,-2853.804932,-43.89970398,262.5927124,-2859.880615,-18.66377068,251.0508118,-2884.829834,-11.84626102,245.7562561,-2900.471924,-13.60152531,248.9583282,-2891.75
-37.94545364,261.1500549,-2866.609131,-54.74468231,266.5055542,-2853.993652,-43.91275787,262.2754211,-2860.000977,-18.57690811,251.0532837,-2885.001953,-11.70163059,245.9229889,-2900.67627,-13.48080921,249.0457459,-2891.926514
-37.93301392,260.8583374,-2866.730469,-54.76784515,266.0930176,-2854.012207,-43.92995453,261.927002,-2860.131348,-18.49817276,251.0482636,-2885.175537,-11.56062031,246.0853729,-2900.889404,-13.36856175,249.1334686,-2892.116455
-38.00532913,260.6303406,-2866.859375,-54.8880806,265.7081604,-2854.21167,-44.0352478,261.5990295,-2860.28125,-18.44768906,251.0243378,-2885.299805,-11.42455196,246.2195129,-2901.032715,-13.28201771,249.1935425,-2892.243652
-38.11177063,260.3946838,-2866.993896,-55.08372879,265.3577271,-2854.408936,-44.20437241,261.2808838,-2860.45874,-18.3817749,250.9757843,-2885.352295,-11.21730614,246.3164673,-2901.071045,-13.16971684,249.217392,-2892.275391
-38.22555924,260.1235962,-2867.137939,-55.29993439,265.009491,-2854.667969,-44.38223648,260.982666,-2860.647217,-18.31028748,250.9059753,-2885.381348,-10.97773552,246.3880615,-2901.070557,-13.04068375,249.2107391,-2892.270264
-38.34534454,259.8650513,-2867.290527,-55.4971199,264.6388855,-2854.981689,-44.53907013,260.6364136,-2860.849365,-18.22133255,250.8235931,-2885.413086,-10.72302246,246.4664612,-2901.073975,-12.8815279,249.1942749,-2892.266357
-38.40975571,259.5590515,-2867.44165,-55.6390419,264.1672974,-2855.278809,-44.64561844,260.2338562,-2861.056885,-18.08598518,250.7167053,-2885.45752,-10.43691158,246.5428925,-2901.093018,-12.66217995,249.1588135,-2892.27124
-38.42025375,259.1209106,-2867.598389,-55.75191116,263.5854187,-2855.555664,-44.71814728,259.7055054,-2861.265381,-17.89626885,250.5762939,-2885.530762,-10.08675289,246.6317902,-2901.144287,-12.41126061,249.115509,-2892.311279
-38.37018967,258.5660706,-2867.788574,-55.80228806,262.8007813,-2855.828613,-44.72158814,259.0133972,-2861.496094,-17.63887787,250.3958893,-2885.670898,-9.697793007,246.7618256,-2901.285645,-12.11879349,249.0726776,-2892.433105
-38.14267731,257.849762,-2868.04126,-55.69213104,261.7869568,-2856.146973,-44.58452606,258.1268005,-2861.808838,-17.25156593,250.1710358,-2885.92041,-9.143957138,246.926178,-2901.545898,-11.63922501,249.0183716,-2892.660889
-37.75426865,256.9306335,-2868.37793,-55.3692627,260.5252075,-2856.43042,-44.22776413,257.0129089,-2862.175049,-16.67611122,249.8583374,-2886.312744,-8.467794418,247.0795441,-2901.96167,-11.02075386,248.9156036,-2893.043945
-37.0562439,255.7630157,-2868.737305,-54.72665024,258.962616,-2856.766846,-43.58537674,255.6210632,-2862.570801,-15.90157604,249.3938141,-2886.829834,-7.640348911,247.1664429,-2902.536377,-10.23706913,248.6935272,-2893.575928
-36.19139099,254.4060516,-2869.099365,-53.81389618,257.1651611,-2856.903076,-42.67132568,253.9991302,-2862.913086,-15.07334709,248.8126068,-2887.496582,-7.535676479,247.1372833,-2903.48291,-9.43535614,248.3745117,-2894.273438
-35.28942871,252.9634857,-2869.480713,-52.99531937,255.3512268,-2859.452393,-41.69606781,252.3295441,-2863.26001,-14.34993744,248.088623,-2888.299072,-6.930942535,246.933609,-2904.380859,-8.762326241,247.8715057,-2895.126221
-34.31558609,251.3711548,-2870.083984,-51.94809723,253.6110535,-2859.916992,-40.67987824,250.5977325,-2863.829102,-13.48022842,246.8423615,-2889.109863,-6.188736439,246.103241,-2905.253906,-7.946921349,246.7887421,-2895.96875
-33.45641327,249.8300629,-2870.571533,-51.00261688,252.0084991,-2860.254639,-39.78308868,248.9980164,-2864.309326,-12.79463291,245.5226746,-2889.827393,-5.578318119,244.9873199,-2906.010986,-7.277630329,245.5468903,-2896.706543
