Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
65.10257721,261.7241211,-2894.094238,59.14856339,263.4527893,-2874.824951,65.20698547,261.4961548,-2885.314697,68.67460632,257.768158,-2922.223877,63.47895813,254.2632446,-2938.998047,67.81183624,256.53125,-2930.858398
65.56324005,261.5705566,-2894.380859,59.78380966,262.9263611,-2875.036133,65.78385925,261.2104797,-2885.593994,68.99731445,258.0434875,-2922.582764,63.69560242,254.7263489,-2939.367432,68.07668304,256.9182129,-2931.22583
66.00063324,261.3983459,-2894.681885,60.34271622,262.4535217,-2875.294434,66.26057434,260.9391479,-2885.910889,69.23955536,258.2914124,-2922.970459,63.86317062,255.138443,-2939.75293,68.29271698,257.2696838,-2931.600342
66.34642792,261.2203674,-2895.038086,60.79787445,261.9299927,-2875.604492,66.70417786,260.6215515,-2886.270996,69.40878296,258.5622559,-2923.394287,63.97674179,255.5804901,-2940.178223,68.4564209,257.6350098,-2932.020752
66.73923492,260.9958801,-2895.433838,61.34040451,261.348053,-2875.956787,67.1725235,260.2444763,-2886.680908,69.59321594,258.8231812,-2923.863525,64.07054901,256.0578003,-2940.640381,68.59561157,258.0295715,-2932.484375
67.08826447,260.7497864,-2895.861084,61.76434708,260.7358093,-2876.37085,67.57178497,259.838501,-2887.130127,69.77320862,259.0626221,-2924.35083,64.14404297,256.5525818,-2941.133057,68.71174622,258.423584,-2932.968506
67.31903839,260.4795532,-2896.311523,62.10991669,260.0820923,-2876.80127,67.83895874,259.4167175,-2887.60083,69.90003204,259.3070984,-2924.845703,64.21138001,257.0675049,-2941.635986,68.80549622,258.8112183,-2933.457275
67.50569916,260.1842651,-2896.811768,62.38027954,259.3833923,-2877.299072,68.09092712,258.9492798,-2888.12207,69.97060394,259.5905762,-2925.39209,64.24145508,257.6089172,-2942.177246,68.85235596,259.2243347,-2933.982666
67.67881775,259.8856506,-2897.373291,62.68698502,258.6570129,-2877.86792,68.35075378,258.461792,-2888.712646,69.74679565,259.3621216,-2926.077637,64.19367981,258.1992798,-2942.764648,68.81363678,259.6868591,-2934.568604
67.84880066,259.5705566,-2897.970703,63.02228928,257.9032288,-2878.469238,68.58779144,257.9609375,-2889.344727,69.7657547,259.6503601,-2926.692139,64.10036469,258.8244019,-2943.365479,68.74516296,260.1625977,-2935.171875
