Number of frames: 2500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
1176,32.991985321,234.812438965,-2883.034423828,22.068450928,233.233016968,-2866.009521484,30.983802795,233.475769043,-2874.519287109,43.787319183,234.866958618,-2909.618408203,43.446788788,233.758010864,-2927.252441406,45.245529175,235.129989624,-2918.212646484,
1177,35.008247375,233.600997925,-2881.924072266,24.225557327,231.783493042,-2864.848144531,33.008811951,232.095855713,-2873.442871094,45.521343231,234.162063599,-2908.626708984,45.037216187,233.469528198,-2926.250488281,46.918655396,234.593154907,-2917.208496094,
1178,36.860103607,232.402862549,-2880.775634766,26.112983704,230.336532593,-2863.713867188,34.875331879,230.732254028,-2872.340332031,47.183502197,233.462280273,-2907.549804688,46.606796265,233.220520020,-2925.159179688,48.554801941,234.078765869,-2916.112060547,
1179,38.583431244,231.210052490,-2879.635742188,27.825925827,228.890686035,-2862.606933594,36.542873383,229.354690552,-2871.258544922,48.847312927,232.786880493,-2906.418212891,48.253364563,232.999862671,-2924.006347656,50.182056427,233.594940186,-2914.961914063,
1180,40.360961914,229.885925293,-2878.543945313,29.605848312,227.318145752,-2861.571533203,38.347839355,227.837905884,-2870.226318359,50.564369202,232.021514893,-2905.330078125,49.909084320,232.741470337,-2922.884277344,51.891536713,233.045196533,-2913.836914063,
1181,42.377349854,227.938140869,-2877.391845703,31.688194275,225.435531616,-2860.625976563,40.390640259,226.038024902,-2869.320800781,52.412418365,231.056015015,-2904.381103516,51.674537659,232.342437744,-2921.864501953,53.740684509,232.297149658,-2912.837646484,
1182,44.670600891,226.391326904,-2876.796630859,34.108470917,223.232788086,-2859.837402344,42.725212097,223.891921997,-2868.605957031,54.412059784,229.808227539,-2903.647705078,53.499954224,231.737915039,-2921.037353516,55.657115936,231.316406250,-2912.059814453,
1183,47.085769653,224.256134033,-2876.277343750,36.697647095,220.763656616,-2859.281494141,45.164730072,221.490417480,-2868.169921875,56.415431976,228.438644409,-2903.187255859,55.209712982,231.020858765,-2920.454345703,57.527359009,230.213562012,-2911.547607422,
1184,49.528041840,222.097747803,-2876.060791016,39.400436401,218.188903809,-2859.012939453,47.627811432,219.105545044,-2868.061279297,58.371814728,227.085128784,-2903.007812500,56.906566620,230.389694214,-2920.104736328,59.377033234,229.163162231,-2911.304931641,
1185,51.927867889,220.133880615,-2876.245117188,42.109794617,215.778244019,-2859.137939453,49.952487946,216.423004150,-2868.421386719,60.219058990,225.994552612,-2903.198486328,58.441741943,230.026504517,-2920.083740234,61.116367340,228.360549927,-2911.411865234,
1186,54.302143097,218.500427246,-2876.853027344,44.898704529,213.603088379,-2859.657714844,52.503086090,214.500305176,-2869.126708984,61.872699738,225.302108765,-2903.801269531,59.655715942,230.060974121,-2920.431884766,62.779468536,227.704223633,-2911.758544922,
1187,56.714378357,217.087310791,-2877.855468750,47.950870514,211.497421265,-2860.562988281,55.167259216,212.763916016,-2870.242431641,63.374324799,225.013427734,-2904.742675781,60.516181946,230.503997803,-2921.059082031,63.878715515,227.784820557,-2912.615722656,
1188,59.151786804,215.536682129,-2879.234130859,51.136669159,209.041458130,-2861.903564453,57.917503357,210.815856934,-2871.802978516,64.623741150,224.859237671,-2905.952148438,61.064289093,231.240722656,-2921.791503906,64.818389893,228.057174683,-2913.643310547,
1189,61.583942413,213.722198486,-2880.895507813,54.370498657,206.374679565,-2863.553222656,60.660152435,208.636886597,-2873.668457031,65.799308777,224.459228516,-2907.308837891,61.453880310,231.737701416,-2922.572021484,65.628036499,228.076217651,-2914.784667969,
1190,64.021369934,212.076889038,-2882.319824219,57.615203857,204.248306274,-2864.885498047,63.383846283,206.729537964,-2875.240234375,66.987052917,223.616836548,-2908.579101563,61.982559204,231.409378052,-2923.371582031,66.433944702,227.477462769,-2915.912109375,
1191,65.969184875,210.067993164,-2883.620117188,60.021442413,201.814895630,-2866.209228516,65.450508118,204.540588379,-2876.694335938,67.942375183,222.057479858,-2909.726806641,62.966823578,230.804138184,-2923.972412109,67.574554443,226.520660400,-2916.796630859,
1192,67.573539734,208.028808594,-2884.900390625,61.815315247,199.536590576,-2867.562011719,67.054016113,202.324371338,-2878.128417969,69.159851074,220.711547852,-2910.713134766,64.027664185,230.077484131,-2924.543701172,68.674354553,225.438171387,-2917.637451172,
1193,68.972587585,206.345779419,-2886.266601563,63.517292023,197.575103760,-2868.913818359,68.497184753,200.496017456,-2879.599609375,70.111129761,219.518569946,-2911.848632813,64.781082153,229.383621216,-2925.310546875,69.472991943,224.448837280,-2918.660400391,
1194,70.130249023,205.149566650,-2887.724853516,64.753280640,195.950607300,-2870.497314453,69.742256165,199.172210693,-2881.158203125,70.714996338,218.778671265,-2913.081542969,65.158973694,229.025878906,-2926.187011719,69.939445496,223.876754761,-2919.781982422,
1195,71.072341919,204.451232910,-2889.260742188,66.088050842,194.958206177,-2872.081298828,70.819778442,198.339874268,-2882.812255859,71.074905396,218.276641846,-2914.179931641,65.134872437,229.186920166,-2927.066894531,70.045967102,223.856826782,-2920.908203125,
1196,71.899581909,204.204498291,-2890.922607422,67.391319275,194.385147095,-2873.799316406,71.812767029,197.969650269,-2884.596191406,71.121749878,218.504547119,-2915.548339844,64.806053162,229.681594849,-2928.057373047,69.886665344,224.227569580,-2922.145507813,
1197,72.641212463,204.165359497,-2892.868896484,68.693054199,194.086502075,-2875.760498047,72.772529602,197.826629639,-2886.640136719,71.055564880,218.802734375,-2917.245849609,64.379745483,230.136764526,-2929.410644531,69.638618469,224.616043091,-2923.716308594,
1198,73.486076355,203.807022095,-2895.320800781,70.094947815,193.528289795,-2878.211669922,73.792533875,197.394424438,-2889.182617188,71.077308655,218.773574829,-2919.437744141,64.049415588,230.260559082,-2931.248779297,69.453834534,224.660446167,-2925.790527344,
1199,74.535980225,202.706283569,-2898.501464844,71.729957581,192.211532593,-2881.422851563,74.998901367,196.199569702,-2892.481201172,71.127670288,218.140289307,-2922.230712891,62.921817780,230.479431152,-2930.969970703,69.317626953,224.145690918,-2928.407226563,
1200,75.592956543,200.905120850,-2902.270507813,73.449333191,190.122146606,-2885.278320313,76.188186646,194.278778076,-2896.419921875,71.089309692,216.973434448,-2925.468505859,62.618515015,229.684173584,-2933.527832031,69.119277954,223.121520996,-2931.413574219,
1201,76.341499329,198.870758057,-2906.160644531,74.862037659,187.808731079,-2889.273193359,77.103775024,192.090896606,-2900.482421875,70.924613953,215.542343140,-2928.781005859,62.252609253,228.689422607,-2936.101806641,68.824592590,221.869735718,-2934.491210938,
1202,76.697769165,197.106979370,-2909.657226563,75.830696106,185.778945923,-2892.873291016,77.609489441,190.172927856,-2904.121582031,70.608093262,214.257720947,-2931.738525391,61.817218781,227.788253784,-2938.402832031,68.407272339,220.731979370,-2937.250000000,
1203,76.913658142,195.759399414,-2912.418945313,76.391090393,184.258529663,-2895.770019531,77.815391541,188.761779785,-2907.030517578,70.154129028,213.391250610,-2934.040039063,61.313087463,227.226409912,-2940.158935547,67.889678955,219.975006104,-2939.374511719,
1204,76.738639832,195.004043579,-2914.486328125,76.662086487,183.225021362,-2897.981445313,77.794631958,187.867462158,-2909.223632813,69.666351318,212.958404541,-2935.681640625,60.759868622,227.005157471,-2941.371826172,67.336318970,219.630935669,-2940.872070313,
1205,76.591735840,194.535018921,-2916.048095703,76.758766174,182.551254272,-2899.689697266,77.692077637,187.329406738,-2910.893554688,69.172874451,212.802093506,-2936.872802734,60.196605682,226.994110107,-2942.229736328,66.791778564,219.544662476,-2941.932861328,
1206,76.396453857,194.294311523,-2917.273193359,76.766654968,182.135009766,-2901.049560547,77.594039917,187.008590698,-2912.206054688,68.670227051,212.790267944,-2937.798828125,59.606666565,227.060012817,-2942.915771484,66.228256226,219.591796875,-2942.745605469,
1207,76.145332336,194.130752563,-2918.249023438,76.702857971,181.827133179,-2902.134033203,77.384201050,186.806716919,-2913.259765625,68.145446777,212.796890259,-2938.524414063,58.995513916,227.121154785,-2943.416503906,65.666282654,219.637771606,-2943.385009766,
1208,,,,76.520324707,181.509979248,-2902.870361328,77.088432312,186.570144653,-2913.966064453,67.628868103,212.709823608,-2938.985595703,58.427040100,227.072906494,-2943.712402344,65.119499207,219.572280884,-2943.782958984,
1209,,,,76.169319153,181.184387207,-2903.023681641,76.710563660,186.261047363,-2914.112060547,67.195411682,212.432968140,-2939.078613281,57.982284546,226.788818359,-2943.786132813,64.676155090,219.285400391,-2943.859863281,
1210,,,,75.601440430,180.850204468,-2902.424804688,76.230964661,185.828353882,-2913.545166016,66.860168457,211.835144043,-2938.749511719,57.701393127,226.148849487,-2943.593994141,64.370063782,218.651672363,-2943.589111328,
1211,,,,74.777931213,180.334320068,-2901.170410156,75.518882751,185.126815796,-2912.370361328,66.609008789,210.727844238,-2938.098876953,57.606109619,224.976089478,-2943.260009766,64.196044922,217.494216919,-2943.078369141,
1212,73.746528625,191.000732422,-2916.131347656,73.727516174,179.449356079,-2899.508544922,74.623863220,183.953887939,-2910.826660156,66.405555725,208.977874756,-2937.298828125,57.687229156,223.158508301,-2942.908935547,64.137947083,215.656158447,-2942.480468750,
1213,72.848365784,189.289398193,-2914.608154297,72.468170166,178.275588989,-2897.600341797,73.576370239,182.371612549,-2909.052001953,66.216384888,206.655059814,-2936.437011719,57.870601654,220.773452759,-2942.514648438,64.138656616,213.216552734,-2941.858154297,
1214,71.885742188,187.354522705,-2912.916503906,71.058456421,177.005401611,-2895.511230469,72.401496887,180.622375488,-2907.100097656,65.993041992,204.018081665,-2935.468750000,58.113803864,218.023666382,-2942.171386719,64.131042480,210.453277588,-2941.150878906,
1215,70.875694275,185.443374634,-2911.117675781,69.576538086,175.821731567,-2893.324218750,71.107963562,178.959228516,-2905.039062500,65.704849243,201.345520020,-2934.381835938,58.292407990,215.190063477,-2941.665527344,64.071929932,207.612411499,-2940.329833984,
1216,69.882217407,183.730438232,-2909.303222656,68.086448669,174.869369507,-2891.158935547,69.830749512,177.499221802,-2902.970703125,65.592147827,199.052154541,-2933.314453125,58.394153595,212.445587158,-2941.120605469,63.932006836,204.892959595,-2939.431396484,
1217,68.904571533,182.240921021,-2907.497314453,66.664184570,174.135177612,-2889.056640625,68.583572388,176.279113770,-2900.945312500,65.181289673,196.751464844,-2932.124023438,59.296527863,209.274765015,-2943.176269531,63.741680145,202.385910034,-2938.471435547,
1218,67.906188965,180.968170166,-2905.741455078,65.285362244,173.570098877,-2887.049072266,67.384094238,175.244796753,-2898.981201172,64.818382263,194.656127930,-2930.901123047,59.368530273,206.900527954,-2942.462402344,63.589984894,200.083908081,-2937.456787109,
1219,66.968612671,179.882400513,-2904.070800781,64.005493164,173.160293579,-2885.163330078,66.251914978,174.400039673,-2897.128906250,64.481361389,192.753524780,-2929.707275391,59.457981110,204.732528687,-2941.719238281,63.487758636,197.912078857,-2936.407958984,
1220,66.148017883,179.029205322,-2902.502929688,62.860645294,172.972137451,-2883.413574219,65.229446411,173.795913696,-2895.394287109,64.223739624,191.079467773,-2928.561279297,59.584915161,202.779113770,-2940.998779297,63.898395538,196.144134521,-2935.486572266,
1221,65.429641724,178.494934082,-2901.035400391,61.861293793,173.097763062,-2881.788818359,64.353477478,173.500762939,-2893.769287109,64.028564453,189.708557129,-2927.485595703,59.768203735,201.079162598,-2940.346435547,63.858024597,194.550247192,-2934.577880859,
1222,64.802261353,178.280517578,-2899.662841797,61.024810791,173.529632568,-2880.278320313,63.617816925,173.516738892,-2892.242919922,63.910781860,188.613937378,-2926.466796875,59.999347687,199.612976074,-2939.713378906,63.870964050,193.230957031,-2933.713623047,
1223,64.295768738,178.261642456,-2898.262695313,60.269332886,174.174453735,-2878.771972656,62.964820862,173.756256104,-2890.707031250,63.898929596,187.721527100,-2925.384277344,60.340312958,198.340118408,-2939.007812500,63.991405487,192.118484497,-2932.784179688,
1224,63.795063019,178.391632080,-2896.698242188,59.450439453,175.001419067,-2877.134765625,62.297119141,174.157577515,-2889.014160156,63.941082001,186.945404053,-2924.112060547,60.787719727,197.043579102,-2938.068115234,64.193031311,191.103103638,-2931.657226563,
1225,63.225082397,178.670913696,-2894.877685547,58.486610413,176.066360474,-2875.281494141,61.510147095,174.756011963,-2887.075683594,64.021423340,186.185333252,-2922.583740234,61.867042542,195.892410278,-2937.012451172,64.453079224,190.068679810,-2930.280761719,
1226,62.549575806,179.117294312,-2892.887939453,57.373973846,177.768417358,-2873.217041016,60.622612000,175.573745728,-2884.957275391,64.069313049,185.357086182,-2920.870605469,62.388587952,194.461547852,-2935.765380859,64.734245300,188.896362305,-2928.722167969,
1227,61.851779938,179.755859375,-2890.800537109,56.233818054,179.477005005,-2871.188964844,59.673858643,176.648391724,-2882.758056641,64.073478699,184.562591553,-2919.018798828,62.877197266,192.953506470,-2934.385742188,64.975318909,187.708053589,-2927.020019531,
1228,61.173408508,180.762588501,-2888.655761719,55.096855164,181.533599854,-2869.179199219,58.758441925,178.099792480,-2880.530273438,64.142883301,184.104629517,-2917.010498047,63.356941223,191.741119385,-2932.819335938,65.222282410,186.859466553,-2925.151367188,
1229,60.564960480,182.285400391,-2886.523437500,53.961368561,183.967758179,-2867.259765625,57.946544647,180.006454468,-2878.347412109,64.336891174,184.255203247,-2914.906005859,63.900104523,191.133682251,-2931.101318359,65.573844910,186.637832642,-2923.154541016,
1230,60.019268036,184.350555420,-2884.517333984,52.910114288,186.774765015,-2865.513671875,57.234947205,182.397827148,-2876.314697266,64.787734985,185.354507446,-2912.735595703,64.474983215,191.232543945,-2929.346923828,66.010505676,187.122207642,-2921.151855469,
1231,59.564701080,186.908508301,-2882.762451172,51.954364777,190.014053345,-2864.055419922,56.638622284,185.249465942,-2874.550292969,65.138816833,186.778060913,-2910.846679688,65.035095215,191.912734985,-2927.730224609,66.466972351,188.202117920,-2919.321533203,
1232,59.269031525,189.878631592,-2881.405029297,51.237445831,193.719253540,-2862.998535156,56.231414795,188.552337646,-2873.167968750,65.436294556,188.496383667,-2909.319824219,65.497344971,192.798614502,-2926.449462891,66.868354797,189.535797119,-2917.836425781,
1233,59.044826508,193.214492798,-2880.393554688,50.756130219,197.929107666,-2862.300292969,55.941177368,192.290390015,-2872.128173828,65.626205444,190.356613159,-2908.085693359,65.814361572,193.687881470,-2925.443847656,67.143005371,190.946624756,-2916.643798828,
1234,58.711475372,196.766281128,-2879.608886719,50.120964050,202.372253418,-2861.900878906,55.545013428,196.263488770,-2871.338867188,65.763259888,192.387893677,-2906.979248047,66.075134277,194.682907104,-2924.515136719,67.359016418,192.494308472,-2915.553710938,
1235,58.301780701,200.352203369,-2878.948486328,49.367168427,206.777755737,-2861.679687500,55.055686951,200.251525879,-2870.701660156,65.822586060,194.488586426,-2905.904541016,66.253738403,195.787475586,-2923.572021484,67.485763550,194.162200928,-2914.484863281,
1236,57.684280396,203.776626587,-2878.435791016,48.455795288,210.952575684,-2861.614746094,54.557067871,204.346649170,-2870.123291016,65.661338806,196.578430176,-2904.918945313,66.261230469,196.894683838,-2922.639648438,67.453430176,195.792617798,-2913.455810547,
1237,56.929096222,206.966888428,-2878.020263672,47.414916992,214.789932251,-2861.651123047,53.734001160,207.882904053,-2869.769287109,65.371658325,198.581069946,-2903.999755859,66.109222412,198.020446777,-2921.727294922,67.237907410,197.399124146,-2912.484863281,
